E_A,j_0_ref,r_el,D_CL_ref,D_GDL_ref,f_CL
0.7152596369217132,0.20502808369097536,0.41731010743012675,0.3389310083834397,0.8544886797829451,0.3285005837214514
0.7164308675033063,0.20653566152263675,0.42485039009588893,0.3264959943064356,0.8589085438059638,0.3759670603050291
0.7075336435737667,0.2058464112874437,0.42517313664620926,0.3276257577389201,0.8576695840285203,0.37520274486709676
0.7062278216144954,0.20451989945040883,0.4242244564075293,0.31980156581154917,0.8639729462793819,0.3914218165822771
0.7170442455978496,0.205277336941197,0.41854383351189534,0.33235365063270383,0.8604042295515102,0.3370049763048573
0.717533102495805,0.2032261574457549,0.4152209503184149,0.3186265972786697,0.8745620994180846,0.35411776517912363
0.7111879871167917,0.20487844647944697,0.4172211723535992,0.33036368667828064,0.8635909022643969,0.33592741256710584
0.7124698379828366,0.20382469894462335,0.4158830149726547,0.31839256208171496,0.8723401278987397,0.3595669484000344
0.7137985349312929,0.20412030304657575,0.4199828525812116,0.3325671654383523,0.8563892012177291,0.3515792043606019
0.7124423696645095,0.2040012213812311,0.4141341411914405,0.3321174018281412,0.864117297203501,0.3253378365918747
0.7131633283863118,0.20477870060161485,0.41909553500090624,0.3205068470336824,0.8644442959748768,0.3696991314863289
0.7153074134515509,0.20435699011902664,0.4211716105192347,0.33174928720696906,0.8593596917902638,0.3506200476883712
0.711038346379658,0.20290308722524192,0.4160927055266097,0.3315814394956742,0.8609904199612992,0.337486522158122
0.7078263883652277,0.20427721344082916,0.41977099770379267,0.31750777616341574,0.8686259576084259,0.37930748395494146
0.7097305729936048,0.20255747935050394,0.4224594120140038,0.32829955435653435,0.8575007302161519,0.37066919939494114
0.714217732872759,0.2048521111288366,0.4266903868026706,0.32436748571947105,0.8622772971470735,0.386216207696522
0.710141362239973,0.20353766571490917,0.42138766104065467,0.3226769860542398,0.8574102117595188,0.384561728892625
0.7085624349935016,0.20382079067858083,0.41988895548640254,0.33083499035647035,0.8588760049227655,0.34876522783013003
0.7058404032394955,0.20606895333274083,0.4162453627957776,0.34283036119330623,0.8575715650315687,0.30826606317632443
0.7096343352631587,0.2060487537808149,0.42491824483251145,0.32038736876246965,0.8641863902020843,0.38918254543312025
0.7097771257446795,0.20571580852321159,0.42418469756263627,0.3237062056887854,0.8604721315143989,0.37962651853917384
0.7133792079332804,0.20451726039112128,0.4200960278314778,0.329568753712273,0.863655645691147,0.34850072367863705
0.7107817230109136,0.20220277403342418,0.4155610212324888,0.32084934161850354,0.8680399169254673,0.36078064740487625
0.7087479908462292,0.20581352097320188,0.42048506624702214,0.32772685287532155,0.8631934592473838,0.35859330114204024
0.7135426225156265,0.2062889378743631,0.42216688330289287,0.34456497491700344,0.8490879030855899,0.32938400153656755
0.7151846743004756,0.2033371404363915,0.4257830620798209,0.3263701763676735,0.8568828188115792,0.38876629127000073
0.7140344802299744,0.2056943740225362,0.427962371827313,0.3144058738217852,0.867128168966887,0.422188329937142
0.7139135114599006,0.205067266748736,0.4202319471834964,0.33152745407136364,0.8612115363654744,0.3436787173588066
0.7095696969706595,0.20519086620957305,0.4236652513358769,0.33267323586206443,0.8589207584306563,0.3550834065248701
0.7130452038172808,0.2027889310946478,0.4146451319704126,0.32397037671173645,0.8656420638165225,0.35117802901632333
0.6997694557283463,0.20583876201184048,0.4279602172466146,0.3217616292289657,0.8632980937522587,0.39854038372981304
0.713279190038202,0.20639903902530526,0.4271771600412829,0.3161602640998544,0.8701471097114976,0.3986673976534988
0.7136554836703691,0.20667185151576473,0.4230856028817286,0.33350883969271927,0.858119228904636,0.3480520529627625
0.7109638444922647,0.20495526248159918,0.42159948202071307,0.33382730788123827,0.8543703432589352,0.3505702453099123
0.7108590424562883,0.207159559099385,0.42627803105061357,0.3297388774489871,0.8573544566070688,0.3702961460913352
0.7166129604268936,0.20328992754484587,0.4200970383051294,0.3237076966918746,0.8618518844433491,0.36826532766078646
0.7039609545055573,0.20774310495524417,0.4234540167602625,0.3263612037521756,0.8631364220437767,0.3615691057930085
0.7109292314656157,0.20591976988903782,0.4191686982993001,0.3236284140859883,0.8635931386816086,0.36316253757274863
0.7039929081711702,0.20335846982140865,0.4200839521115887,0.3171208314676123,0.867646785991839,0.3834472602878024
0.7100149148732383,0.20556106059945245,0.4244904102134116,0.3245506665504777,0.861162882555579,0.3776584376652199
0.7151350926327489,0.2030221407493008,0.41834656960941563,0.33615678359629964,0.8543224683609435,0.34191018824104297
0.7139962760082544,0.2045317326934155,0.4166258339689719,0.32969908903916445,0.8644831206114097,0.3388318955294168
0.7087273336092422,0.20380931591704765,0.42060985794450456,0.33384478718086896,0.8576952788624854,0.3480556996792328
0.7145861701924585,0.20552919059264635,0.419456388721452,0.33004503503566207,0.858242133509632,0.34910567276974713
0.709931096727986,0.2042913432708769,0.4161836690896811,0.32032063436412983,0.8700114011306752,0.3541988378516802
0.7080552777940768,0.20824865049842062,0.41542299765805424,0.3326024039254951,0.8639965552747968,0.3186313162251029
0.7199894562682477,0.2073586407548752,0.4277716665136875,0.3313828715265479,0.8553118707985699,0.3705765156217149
0.711865496968381,0.20332823567537878,0.42468482157679993,0.3190898628662959,0.8657730863692995,0.3964407701624356
0.7129012881197343,0.20615098321535374,0.42438629914575965,0.32920836571628587,0.8607902925848774,0.3614341891931599
0.7110489685653761,0.20346228219300833,0.4214266523436352,0.31666419574619864,0.8669701809890492,0.3952771182849193
0.7084818700579618,0.20454254316321585,0.417224618467048,0.3271139720197278,0.8611322045121541,0.3536930901562772
0.7112135110289709,0.20494772440891418,0.42038731503777327,0.3282241439809779,0.8609243207931745,0.3535627770917605
0.7102533747276204,0.20229357537627163,0.41667182042314455,0.3253469023667023,0.8643970644126355,0.35494778640151947
0.7133917074968629,0.20360719329229637,0.42167660248242106,0.3203568281170327,0.8647781382769211,0.38470419356157975
0.7032404504921993,0.20737437808362263,0.4262211079573771,0.325853614425035,0.8610691173475494,0.37684814505518827
0.7132387537743655,0.20357068589790495,0.42046826280228167,0.31228359445262177,0.8728749256794,0.3887342784210161
0.714437738711117,0.2055467175742341,0.43179256156749396,0.32278890888499,0.8576374192293474,0.4207498647134536
0.7110231564833709,0.20590116003061998,0.42436041841894184,0.3156200947866965,0.8694939941659591,0.39833890583390424
0.7076276522389596,0.20531653424148094,0.41912026494510896,0.32489359917926885,0.8632977098213747,0.3556719778957907
0.702997673414759,0.20535744171624726,0.41051126476276323,0.3399018271705716,0.857828549598284,0.30792335572653823
0.7116317419611183,0.20562855384988954,0.4207568292967004,0.31631510174740984,0.8715965142909845,0.37911132065122316
0.7058023098584392,0.20733151105872272,0.41977264646207385,0.3275876696322335,0.8646003065657698,0.3444483784622242
0.7159646222268958,0.20519894216922396,0.4179881007040023,0.3328986907396957,0.8581534212389186,0.33847819887268354
0.710251516922314,0.2027457766519717,0.4275692889126825,0.3298725679448943,0.8574597133734885,0.3835767584265613
0.707686548890977,0.20474093390698678,0.42080173032470497,0.3254008842876006,0.8631276354341377,0.3644004020876852
0.7077248733437724,0.2059760177638541,0.4171228293225281,0.32117066023279417,0.872986648342782,0.34707443067971316
0.7129387953325372,0.2035892568483958,0.42359052776119,0.3064293328342078,0.8707094022910634,0.42532116598380487
0.713167805350893,0.20638045626688223,0.41396507391845194,0.33519206144734537,0.8643041566954103,0.31216020595682065
0.7118198767304885,0.20662156202166038,0.4239797153315401,0.3192958024626503,0.8639790258540978,0.38822009124604817
0.7105854044464859,0.2007999460207916,0.41795034837991557,0.3189041685214008,0.8681069340450497,0.37591447664612593
0.7123605333074853,0.20513121536967766,0.42259348462223606,0.3286279134049481,0.8591661269178116,0.36472303964676983
0.7151983710069071,0.20542107632855083,0.427322268650752,0.32796703110946357,0.8546104734761482,0.380834062107944
0.7126474176579116,0.2021287062926838,0.4224326943507689,0.323223910315351,0.8639151996476032,0.3811772871913196
0.7110299858284166,0.20303599701412645,0.4182144672169788,0.32249218411556835,0.8664473367861016,0.36771558156726813
0.720246591625844,0.20143536778229126,0.4126660416755065,0.3342709268945768,0.8586040308998041,0.3271515324822105
0.7143790749022053,0.206445486824627,0.4294478409908438,0.3205899791282102,0.8599144455830422,0.40541352058019664
0.7109236294061726,0.20785013289026333,0.42649235724512835,0.32138615586558095,0.8662980591332942,0.3760279015051696
0.7187512864044272,0.20296361191578471,0.4154502922912826,0.33292016465608076,0.8564635155037847,0.3356489911711147
0.7200699790196582,0.20556129690524855,0.42305126004481153,0.3282082021368776,0.8614482263932766,0.3596964627269962
0.7144338639063552,0.20579684919044344,0.4196898390643169,0.31496686865029233,0.8732875451039926,0.37579042483667774
0.7078863217533855,0.20535275389538077,0.4249522975221754,0.3163579802129538,0.8667453084121471,0.40142466122887416
0.7182682564153405,0.2031310849670327,0.42117777604890355,0.31740164908366897,0.8683290242916931,0.3911178068723517
0.7133545396011314,0.2044441021564607,0.4305740267719351,0.3301611573640153,0.8548320869498812,0.3981124441872836
0.7120927560286455,0.20544950141907042,0.4204117522488994,0.31413565117956144,0.8718639182635515,0.38011837224199185
0.7104512379609151,0.20558406132066342,0.42067684748862183,0.32685856236904187,0.8617052686860195,0.3588293889761012
0.7151632190795542,0.2060129750973574,0.4249556383962432,0.33534558278363935,0.855197881021165,0.351708199997825
0.714192442787579,0.2043122841399509,0.41873013653537666,0.32140525298991296,0.864940105865265,0.3681057117488895
0.710193619174712,0.20378852174899686,0.43087280923395666,0.32045226859656395,0.8543333442885553,0.4392358847296539
0.7098553132946815,0.20523098697599546,0.42400719491794064,0.31361665290530094,0.8720505590195239,0.39685159192713576
0.7044054643259519,0.20471987119451646,0.42073829895763165,0.3233909934546083,0.864413903054691,0.36551830670394725
0.7132760874884119,0.20673915962233458,0.4216701223149688,0.3298415568686415,0.8584371584164354,0.35443529801060375
0.7146837080588543,0.20587293168658038,0.4220350051112055,0.3275573978191756,0.861439437338934,0.3630176238009506
0.7125761607020683,0.20436612618226474,0.41926229280795624,0.33721404099342445,0.853080398083867,0.3360320273104668
0.712232214877756,0.20166723804201508,0.425722032281203,0.3182642810463815,0.8651349988201519,0.4120489923557928
0.7119293489149063,0.2047779356033525,0.4186754227040196,0.32528323494797096,0.8648601331562653,0.35824102324806134
0.7131345517922002,0.2064778143859023,0.42782776456739613,0.32513234618447573,0.859389858103321,0.3910993582303713
0.7140753721955518,0.20510770157425962,0.41845938955816986,0.32960240224816617,0.8624621447636117,0.3450980592852862
0.7072964681514381,0.20754237800714964,0.419952267070509,0.3438838643054989,0.8532515116008765,0.3183462751386274
0.709167873044253,0.20759001834560437,0.42606288385028934,0.3257266006152507,0.8647090698866686,0.3754578750131363
0.7131154933176688,0.2095727031749065,0.42757769355576647,0.3273587285090318,0.863284992690623,0.3611628430879372
0.7173791262808238,0.20365841608805546,0.4199365461356471,0.32861125610147934,0.858416688975161,0.35972303942909367
0.7166485713035821,0.2047423038787316,0.4171196869170603,0.3252113509569349,0.8645630048804743,0.34776617513137575
0.7144074639261853,0.20356473530343983,0.42372918731211,0.3223908269778205,0.8606384191272956,0.3918148733854585
0.7170097382304751,0.20313829473325895,0.42548580697451477,0.3225542004705543,0.8596755177083095,0.40344129420850133
0.7156733435335454,0.20400463970418042,0.4170467753669805,0.3168071168563309,0.868696012837146,0.3697652292004534
0.7118928589516598,0.2050103429043174,0.42032065073287944,0.33085330007693403,0.861204907052341,0.3429367595574941
0.7112885836236041,0.206988095890979,0.41849138129435204,0.3292135204926664,0.8613962504710576,0.3418807506777485
0.711793647380354,0.2048162368349904,0.4266569360213156,0.31836922611170426,0.8622650255669426,0.4076309584609933
0.7061331677423283,0.20487905333377504,0.42561317130698567,0.31303517199984354,0.8679468983623584,0.41655942445430605
0.7089679713504135,0.20497683616400741,0.4210793901421469,0.331419711173663,0.8591046210741962,0.3518538041918034
0.7089422016297212,0.20339459456166842,0.42717381262772863,0.3293177178615617,0.8549970114967076,0.3869559907437114
0.7111858471444544,0.20763868575684274,0.4159863054305749,0.3337688027839284,0.8584503096144871,0.3272072093331316
0.7108269525864107,0.20645727214030962,0.4236763451564055,0.3275518921848003,0.8620730897869706,0.3598594320703375
0.720236459398711,0.20473868941958384,0.41851062116399934,0.3225818901181312,0.8670884483733655,0.3572607873837709
0.7077553762988534,0.20512122995092086,0.42000431924702425,0.3203416242966022,0.8689623381747608,0.3699901959981401
0.7106668616604453,0.20504764860597213,0.4179583782953773,0.34811928885929355,0.847397113257356,0.3147435517001711
0.7042549835208395,0.2025992839088585,0.42567700235977396,0.33411328442613575,0.8504482498229778,0.38067056017188833
0.7179253554679685,0.2050248904904612,0.425012876181993,0.33091616637107946,0.8554154649041338,0.36597535863382724
0.7136675234625193,0.2070329604229283,0.4257586746480149,0.3188883295250724,0.8672215459241981,0.38899856238543945
0.707705973768065,0.20683289541399053,0.4231208462955039,0.3205527774479374,0.8713745632836184,0.36268309209602695
0.7133436758497561,0.20579742036471593,0.414755304753794,0.33979450889720497,0.8589635056644847,0.3119084759055255
0.7167893307053342,0.20664931080921206,0.423175497756955,0.32303650733668676,0.8597970433959237,0.3762664428151531
0.7141184445638924,0.204138427925189,0.4162648752813957,0.3356074276949612,0.8580548166902905,0.3276090142752181
0.7118256065383485,0.2070652499929464,0.4240668061617789,0.34566148540294517,0.8489887970090019,0.333065813626615
0.7092240811933206,0.2049693049352303,0.42387073152788135,0.32719598334491795,0.8597339616671831,0.3756533192443793
0.7107328980750874,0.20509566913470267,0.42501058466145997,0.32786371105954937,0.8620085047924507,0.3734470631074713
0.7127544447261327,0.20451535111393587,0.42375117670907403,0.3247886018765309,0.8614956321105081,0.3764188227965539
0.714079616010456,0.20567052660347057,0.4242561662962607,0.31814267783369465,0.8724194592623465,0.386812704577716
0.7209592305269358,0.20400899912945958,0.4233356356899398,0.3215295906158854,0.8624609535909173,0.3897713805919381
0.7135600331842483,0.2051786052062307,0.4100362586149198,0.34662780308289,0.8517545783135313,0.2943476483390042
0.70596323995001,0.20512911482270246,0.42407244368917024,0.32681396166278187,0.8619042478420781,0.37250374489057103
0.7125338934760534,0.20411515776176847,0.4236570008869734,0.3176140125693,0.8652779601242689,0.3933951069232292
0.7143652760527192,0.20554109292031786,0.41800576999532696,0.3313587887816889,0.8620065745200723,0.33754449096952227
0.7096970405337234,0.2046252842111289,0.419896344084084,0.3316734012276432,0.8598969609665303,0.34871581648323746
0.7144613886315823,0.20531256464055148,0.420639160683876,0.33093030337035645,0.8582234352133643,0.35108632599752726
0.7152034153238189,0.20476139035564794,0.42660312469834377,0.32341361349080444,0.8585642249588826,0.3935020088616521
0.7063668765864266,0.20404394097351752,0.4231777755050202,0.3361470666653048,0.8540836974333128,0.35930838048525665
0.7167988391901526,0.20428855949301894,0.42726604075589536,0.34106306462036584,0.8469573985395268,0.3586254252831715
0.7098752884887354,0.20524678244838984,0.4234422279782007,0.32193583816984517,0.8656747876677651,0.3768393894670735
0.7143222973989494,0.20517445770342702,0.42301494599844497,0.3155062435721212,0.8715488982709984,0.3834510515235626
0.7114900332677445,0.20544890193688348,0.4208135241797111,0.3364969061778508,0.854191066571118,0.34268396588042815
0.7203021593747962,0.20507706229005235,0.42102131654834113,0.33870111282984305,0.853402620924379,0.3362382988063885
0.702970882362162,0.20589145539764708,0.41545925834130015,0.3404591448213098,0.8559377826284855,0.31663108865995454
